央视频道,#genre#
好萊塢電影,http://198.16.100.90:8278/hollywoodmovies_twn/playlist.m3u8?tid=MF6F7143280071432800&ct=19211&tsum=c0bc00f05a03eb1bef16741e9fd9737e
靖天國際台,http://50.7.238.114:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b
靖天國際台,http://198.16.100.90:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
靖天卡通,http://198.16.100.90:8278/jingtiancartoon_twn/playlist.m3u8?tid=m1465dab025b5&ct=18335&tsum=ba935e583d90bfbe1d1d9662e9ac600c
靖天卡通,http://50.7.238.114:8278/jingtiancartoon_twn/playlist.m3u8?tid=m1465dab025b5&ct=18335&tsum=ba935e583d90bfbe1d1d9662e9ac600c
美亞電影,http://198.16.100.90:8278/meiyamovie_twn/playlist.m3u8?tid=mcfe3e109029013892155&ct=17874&tsum=164baeda6ab6c4160f2775128cfc6f4e
民視臺灣,http://50.7.238.114:8278/ftvtaiwan_twn/playlist.m3u8?tid=MDFD8196635981966359&ct=19226&tsum=b82639ac8b4590b4206effe348e2f9c2
三立台灣,http://50.7.238.114:8278/sanlitaiwan/playlist.m3u8?tid=MBFB2351438523514385&ct=19193&tsum=15393958be0bf6c0905bbb578dad1240
三立台灣,http://198.16.100.90:8278/sanlitaiwan/playlist.m3u8?tid=m92ccadc4dc3718157816&ct=17874&tsum=3570a8198ca0fb7ebb803807e38b33fb
三立戏剧台,http://198.16.100.90:8278/sanlixiju_twn/playlist.m3u8?tid=MCFC5174201151742011&ct=19193&tsum=27477ddeec029345da276c2c903f09c2
三立戏剧台,http://198.16.100.90:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
時尚台FTV,http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
時尚台FTV,http://198.16.100.90:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
時尚台FTV,http://198.16.100.90:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
台視,http://198.16.100.90:8278/ttv_taiwan/playlist.m3u8?tid=mdea1ba75c9e516139101&ct=17874&tsum=95f1742d36f959fe6e241587a4f8e970
探索動力,http://50.7.238.114:8278/discoveryturbo_twn/playlist.m3u8?tid=m33a70bc8259c12219783&ct=17877&tsum=b8470668b7a41d6b15a90b7aa43b3279
探索動力,http://198.16.100.90:8278/discoveryturbo_twn/playlist.m3u8?tid=MECE3122352031223520&ct=18393&tsum=66f49d6631e9a76ea563d20a25e0bd4c
探索動力DMAX,http://198.16.100.90:8278/discoveryturbo_twn/playlist.m3u8?tid=MD5D5964869459648694&ct=19225&tsum=a21251b62069dff5c52601a3e4bc4a6d
探索頻道,http://50.7.238.114:8278/ba86fcd935/playlist.m3u8?tid=m1b458a366fcb&ct=18335&tsum=6ee1498a5e37d8bd1e3f62954629ed4f
探索頻道,http://198.16.100.90:8278/ba86fcd935/playlist.m3u8?tid=m1b458a366fcb&ct=18335&tsum=6ee1498a5e37d8bd1e3f62954629ed4f
探索亞洲,http://198.16.100.90:8278/discoverytwn_twn/playlist.m3u8?tid=m42a2d91d6f2413622196&ct=17874&tsum=3653c4c61f0a0443dbb256dc465b4715
探索亞洲,http://198.16.100.90:8278/discoverytwn_twn/playlist.m3u8?tid=MAAA4463833744638337&ct=18393&tsum=c4bd4c633430327425e073012785525e
緯來日本,http://50.7.238.114:8278/videolandjapan/playlist.m3u8?tid=MBAB7250273772502737&ct=19344&tsum=2b580b485643235654de4a1bbc9639cb
衛視中文,http://50.7.238.114:8278/weishichinese_twn/playlist.m3u8?ct=19226&tid=MA8A7894022878940228&tsum=c0323ce59263e0096d4181626874e17c
衛視中文台,http://198.16.100.90:8278/weishichinese_twn/playlist.m3u8?tid=MB7B8325601583256015&ct=19249&tsum=88f84634240050b869fbbe8cfeb43cc7
中視經典,http://50.7.238.114:8278/zhongshi_twn/playlist.m3u8?tid=14379667&ct=17988&tsum=de63d02f44741580b5070077d1949841
中視經典,http://198.16.100.90:8278/zhongshi_twn/playlist.m3u8?tid=14379667&ct=17988&tsum=de63d02f44741580b5070077d1949841
中視經典,http://198.16.100.90:8278/zhongshi_twn/playlist.m3u8?tid=mffe9aaf8765f&ct=18335&tsum=bcdd7a2ce4a5498b1449cb26a01150c0
中天娛樂,http://50.7.238.114:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
中天娛樂,http://198.16.100.90:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
中天娛樂,http://198.16.100.90:8278/ctient/playlist.m3u8?tid=m6780c60bd34a13540795&ct=17874&tsum=06089e289a460b0685447b7656d550e3
中天綜合,http://198.16.100.90:8278/ctizhonghe/playlist.m3u8?tid=m85005aeec85b14021104&ct=17874&tsum=69f19f4b12ab79d2ee683b28cdb1c8ca
直播,#genre#
「虎牙」英雄联盟-1,https://yang-1989.eu.org/live/huya/660000
「虎牙」英雄联盟-2,https://yang-1989.eu.org/live/huya/660001
「斗鱼」英雄联盟-3,https://yang-1989.eu.org/live/douyu/288016
「斗鱼」英雄联盟-4,https://yang-1989.eu.org/live/douyu/705690
「虎牙」王者荣耀-1,https://yang-1989.eu.org/live/huya/660002
「虎牙」王者荣耀-2,https://yang-1989.eu.org/live/huya/660164
「斗鱼」王者荣耀-3,https://yang-1989.eu.org/live/douyu/1863767
「斗鱼」王者荣耀-4,https://yang-1989.eu.org/live/douyu/1984839
「斗鱼」王者荣耀-5,https://yang-1989.eu.org/live/douyu/2045445
「斗鱼」王者荣耀-6,https://yang-1989.eu.org/live/douyu/3606468
「斗鱼」王者荣耀-♀,https://yang-1989.eu.org/live/douyu/667319
「虎牙」绝地求生-1,https://yang-1989.eu.org/live/huya/660004
「虎牙」绝地求生-2,https://yang-1989.eu.org/live/huya/660005
「虎牙」绝地求生-3,https://yang-1989.eu.org/live/huya/660136
「斗鱼」绝地求生-4,https://yang-1989.eu.org/live/douyu/100
「虎牙」和平精英-1,https://yang-1989.eu.org/live/huya/660006
「斗鱼」和平精英-2,https://yang-1989.eu.org/live/douyu/999
「虎牙」金铲铲之战-1,https://yang-1989.eu.org/live/huya/660579
「斗鱼」金铲铲之战-2,https://yang-1989.eu.org/live/douyu/9715241
「虎牙」CSGO,https://yang-1989.eu.org/live/huya/eslcsgo
「虎牙」DOTA2-1,https://yang-1989.eu.org/live/huya/660118
「斗鱼」DOTA2-2,https://yang-1989.eu.org/live/douyu/30
「斗鱼」云顶之弈,https://yang-1989.eu.org/live/douyu/522423
「虎牙」永劫无间,https://yang-1989.eu.org/live/huya/660115
「虎牙」使命召唤·手游-1,https://yang-1989.eu.org/live/huya/11718629
「斗鱼」使命召唤·手游-2,https://yang-1989.eu.org/live/douyu/9223245
「虎牙」穿越火线-1,https://yang-1989.eu.org/live/huya/660101
「斗鱼」穿越火线-2,https://yang-1989.eu.org/live/douyu/605964
「斗鱼」穿越火线-3,https://yang-1989.eu.org/live/douyu/5388537
「虎牙」穿越火线·手游,https://yang-1989.eu.org/live/huya/660102
「虎牙」第五人格-1,https://yang-1989.eu.org/live/huya/idvesports
「斗鱼」第五人格-2,https://yang-1989.eu.org/live/douyu/3226194
「斗鱼」第五人格-3,https://yang-1989.eu.org/live/douyu/11030737
「虎牙」逆战,https://yang-1989.eu.org/live/huya/nsl2021
「斗鱼」原神,https://yang-1989.eu.org/live/douyu/10853239
「斗鱼」QQ飞车·手游,https://yang-1989.eu.org/live/douyu/5040227
「虎牙」无畏契约-1,https://yang-1989.eu.org/live/huya/660679
「斗鱼」无畏契约-2,https://yang-1989.eu.org/live/douyu/4585645
「斗鱼」JJ斗地主,https://yang-1989.eu.org/live/douyu/488743
「斗鱼」我的世界,https://yang-1989.eu.org/live/douyu/738878
「斗鱼」FIFA,https://yang-1989.eu.org/live/douyu/7692166
「斗鱼」火影忍者,https://yang-1989.eu.org/live/douyu/1997723
「斗鱼」跑跑卡丁车,https://yang-1989.eu.org/live/douyu/7722576
「斗鱼」跑跑卡丁车·手游,https://yang-1989.eu.org/live/douyu/6672862
穿越火线,http://tc-tct.douyucdn2.cn/dyliveflv1/605964rzzgGEOZHr.flv?wsAuth=43ef2d796067cbec9c238c73235a1005&token=cpn-androidmpro-0-605964-b9be22700076c085e82232beb0fbe7838e28994acafb3964&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
和平精英·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/999rx47n2pp8pKD_2000.flv?wsAuth=6c429f39afed615e842e02ad1a9b1c6e&token=cpn-androidmpro-0-999-d32d75306aab2a7980ad37445844bcccf012d2bb110b5c33&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
梦幻西游·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/9163712rMgvzHPS8.flv?wsAuth=08386df29327fb79ef1cf360dd01e99c&token=cpn-androidmpro-0-9163712-b202112df1a8ff8ce762e1d3561b3623df9da0ea0a74880e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
跑跑卡丁车,http://tc-tct.douyucdn2.cn/dyliveflv1/7722576rWHyhVf6Z_2000.flv?wsAuth=05a690d94290609839e7c868f44fbc3d&token=cpn-androidmpro-0-7722576-6b878e1c279c4ee5468d3b8183a8170664764100093885bc&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
CSGO,http://tc-tct.douyucdn2.cn/dyliveflv1/601514rYyuBBDiJK_2000.flv?wsAuth=392e2081de888c961c5b04e1cc969e2a&token=cpn-androidmpro-0-601514-ef59ba1cfb089365430a29ba0e9fabff647f749d2b368bd8&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
JJ斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.flv?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
云顶之弈,http://tc-tct.douyucdn2.cn/dyliveflv1/522423rw7NgKaYl9_2000p.flv?wsAuth=ce3c0d32c960ce39c10717b795f7ddf9&token=cpn-androidmpro-0-522423-99737a9b5bf363c27f62ed65c0f1025bd1ccd3a301de7e93&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
QQ飞车·手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/5040227raXQRnvWY_2000.flv?wsAuth=0654cc930e81f0d2b58264196ded38af&token=cpn-androidmpro-0-5040227-432528579fe947129e217c8f3c39d0a94c81c1426c347bfb&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
狼人杀,http://tc-tct.douyucdn2.cn/dyliveflv1/4615959rUFUtiJ3v.flv?wsAuth=7971ae0019a9ad2822153b7370372e8c&token=cpn-androidmpro-0-4615959-c88b2c2692ce476579452cdc62babd37285751f91f149297&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
CF·手游,http://tc-tct.douyucdn2.cn/dyliveflv1/868191rjy69PsEAz_2000.flv?wsAuth=63d571126613feca6067da321aaf2df2&token=cpn-androidmpro-0-868191-846aacab1859214c037e4d0c263121580403540feea39901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play1
王者荣耀,http://tc-tct.douyucdn2.cn/dyliveflv1a/1863767rkpl2_2000p.flv?wsAuth=f73077d85e523eb95b6ce1ea3581b46b&token=cpn-androidmpro-0-1863767-7b520f6fe0a2b18db3c111c4e3c14350afd2dcaf43d0ef60&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
第五人格,http://tc-tct.douyucdn2.cn/dyliveflv1a/3226194r73pCQamR_2000.flv?wsAuth=50ba16bb9998ec281101f2a5d8975be6&token=cpn-androidmpro-0-3226194-1c055b38aa29e2877292a9ffa392a948c894567c5e4b79ff&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
跑跑卡丁车·手游,http://tc-tct.douyucdn2.cn/dyliveflv1a/6672862r90xSwiRP_2000.flv?wsAuth=1c2c516dd80b1193241687841f128073&token=cpn-androidmpro-0-6672862-ee6297daa5d07f3494aad175947a679df4184f7934380258&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
永劫无间,http://tc-tct.douyucdn2.cn/dyliveflv1a/9662891rlaeIAP3A_2000.flv?wsAuth=07d3125e1ec93068330e14be22a09454&token=cpn-androidmpro-0-9662891-7de7dc707e1a51dddb241f8ecad4f36806d04b45752cbbd8&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
未知电影之旅「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230435/1.m3u8
欢快集体舞蹈「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/PLTV/1/224/3221231236/1.m3u8
享受文学声音「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231174/1.m3u8
LOL 全球总决赛「S13」,https://tv.iill.top//bilibili/10
村AB·贵州,https://yang-1989.eu.org/live/huya/17455052
斯诺克-1,https://yang-1989.eu.org/live/huya/880214
斯诺克-2,https://yang-1989.eu.org/live/huya/880625
UFC,https://yang-1989.eu.org/live/huya/880223
Deluxe Lounge HD「自然」,https://d46c0ebf9ef94053848fdd7b1f2f6b90.mediatailor.eu-central-1.amazonaws.com/v1/master/81bfcafb76f9c947b24574657a9ce7fe14ad75c0/live-prod/9a087b26-8be4-11eb-a7de-bacfe1f83627/0/master.m3u8?country=DE&optout=0&uid=749544ec3d9a45d48c600d03cac91dfd&vendor=philips&checkedby:iptvcat.com
Red Bull TV「体育」,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
广东4k,http://113.117.74.17:8081/hls/145/index.m3u8
CCTV 4K,http://113.117.74.17:8081/hls/144/index.m3u8
广东卫视,http://113.117.74.17:8081/hls/140/index.m3u8
广东经济科教,http://113.117.74.17:8081/hls/66/index.m3u8
大湾区卫视,http://113.117.74.17:8081/hls/80/index.m3u8
广东珠江,https://php.17186.eu.org/gdtv/web/gdzj.m3u8
香港,#genre#
「HK」翡翠台,http://r.jdshipin.com/n90gt
「HK」翡翠台,http://r.jdshipin.com/qClQf
「HK」翡翠台,http://r.jdshipin.com/62WM7
「HK」明珠台,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxEzv3SLBhKEUmYG73triGDY/ts
「HK」J2,http://r.jdshipin.com/ndGgS
「HK」J2,http://r.jdshipin.com/Nr5jq
「HK」无线新闻,https://tv.iill.top/tvb/4
「HK」无线财经体育资讯台,https://tv.iill.top/tvb/6
「HK」事件直播頻道1,https://tv.iill.top/tvb/8
「HK」事件直播頻道2,https://tv.iill.top/tvb/10
「HK」VIU TV,http://r.jdshipin.com/vSJvl
「HK」凤凰中文,http://113.117.74.17:8081/hls/37/index.m3u8
「HK」凤凰资讯,http://113.117.74.18:8081/hls/36/index.m3u8
「HK」凤凰香港,http://113.117.74.18:8081/hls/38/index.m3u8
「HK」星河台,http://113.117.74.17:8081/hls/135/index.m3u8
「MO」澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
CCTV,#genre#
CCTV1,https://tv.iill.top/bestv/cctv1
CCTV2,https://tv.iill.top/bestv/cctv2
CCTV3,https://tv.iill.top/bestv/cctv3
CCTV4,https://tv.iill.top/bestv/cctv4
CCTV5,https://tv.iill.top/bestv/cctv5
CCTV5+,https://tv.iill.top/bestv/cctv5p
CCTV6,https://tv.iill.top/bestv/cctv6
CCTV7,https://tv.iill.top/bestv/cctv7
CCTV8,https://tv.iill.top/bestv/cctv8
CCTV9,https://tv.iill.top/bestv/cctv9
CCTV10,https://tv.iill.top/bestv/cctv10
CCTV11,https://tv.iill.top/bestv/cctv11
CCTV12,https://tv.iill.top/bestv/cctv12
CCTV13,https://tv.iill.top/bestv/cctv13
CCTV14,https://tv.iill.top/bestv/cctv14
CCTV15,https://tv.iill.top/bestv/cctv15
CCTV16,https://tv.iill.top/bestv/cctv16
CCTV17,https://tv.iill.top/bestv/cctv17
CETV1,https://tv.iill.top/bestv/cetv1
CETV4,https://tv.iill.top/bestv/cetv4
湖南卫视,https://tv.iill.top/bestv/hunws
浙江卫视,https://tv.iill.top/bestv/zjws
东方卫视,https://tv.iill.top/bestv/dfws
江苏卫视,https://tv.iill.top/bestv/jsws
四川卫视,https://tv.iill.top/bestv/scws
北京卫视,https://tv.iill.top/bestv/bjws
天津卫视,https://tv.iill.top/bestv/tjws
辽宁卫视,https://tv.iill.top/bestv/lnws
安徽卫视,https://tv.iill.top/bestv/ahws
黑龙江卫视,https://tv.iill.top/bestv/hljws
广西卫视,https://tv.iill.top/bestv/gxws
广东卫视,https://tv.iill.top/bestv/gdws
深圳卫视,https://tv.iill.top/bestv/szws
湖北卫视,https://tv.iill.top/bestv/hubws
吉林卫视,https://tv.iill.top/bestv/jlws
山东卫视,https://tv.iill.top/bestv/sdws
江西卫视,https://tv.iill.top/bestv/jxws
河南卫视,https://tv.iill.top/bestv/hnws
河北卫视,https://tv.iill.top/bestv/hbws
甘肃卫视,https://tv.iill.top/bestv/gsws
重庆卫视,https://tv.iill.top/bestv/cqws
东南卫视,https://tv.iill.top/bestv/dnws
云南卫视,https://tv.iill.top/bestv/ynws
贵州卫视,https://tv.iill.top/bestv/gzws
海南卫视,https://tv.iill.top/bestv/hnws
五星体育,https://tv.iill.top/bestv/wxty
东方财经,https://tv.iill.top/bestv/dfcj
上海第一财经,https://tv.iill.top/bestv/dycj
上海新闻综合,https://tv.iill.top/bestv/shxwzh
上海都市,https://tv.iill.top/bestv/shds
上海纪实,https://tv.iill.top/bestv/shjsrw
东方影视,https://tv.iill.top/bestv/dfys
华语影院,https://tv.iill.top/bestv/hyyy
星光影院,https://tv.iill.top/bestv/xgyy
谍战剧场,https://tv.iill.top/bestv/dzjc
全球大片,https://tv.iill.top/bestv/qqdp
热门剧场,https://tv.iill.top/bestv/rmjc
都市剧场,https://tv.iill.top/bestv/dsjc
卡酷少儿,https://tv.iill.top/bestv/bjkk
炫动卡通,https://tv.iill.top/bestv/hhxd
青春动漫,https://tv.iill.top/bestv/qcdm
宝宝动画,https://tv.iill.top/bestv/bbdh
动漫秀场,https://tv.iill.top/bestv/dmxc
欢笑剧场,https://tv.iill.top/bestv/hxjc
劲爆体育,https://tv.iill.top/bestv/jbty
超级体育,https://tv.iill.top/bestv/cjty
快乐垂钓,https://tv.iill.top/bestv/klcd
金鹰纪实,https://tv.iill.top/bestv/jyjs
戏曲精选,https://tv.iill.top/bestv/xqjx
上海ICS,https://tv.iill.top/bestv/shics
七彩戏剧,https://tv.iill.top/bestv/qcxj
上海教育,https://tv.iill.top/bestv/shjy
全纪实,https://tv.iill.top/bestv/qjs
生活时尚,https://tv.iill.top/bestv/shss
新视觉,https://tv.iill.top/bestv/xsj
游戏风云,https://tv.iill.top/bestv/yxfy
热门综艺,https://tv.iill.top/bestv/rmzy
健康养生,https://tv.iill.top/bestv/jkys
百变课堂,https://tv.iill.top/bestv/bbkt
看天下精选,https://tv.iill.top/bestv/ktxjx
电竞天堂,https://tv.iill.top/bestv/djtt
陶瓷频道,https://tv.iill.top/bestv/tcpd
北京纪实科教,https://tv.iill.top/bestv/bjjsk
茶频道,https://tv.iill.top/bestv/cpd
足球高清,https://tv.iill.top/bestv/zqpd
法治天地,https://tv.iill.top/bestv/fztd
金色学堂,https://tv.iill.top/bestv/jspd
魅力足球,https://tv.iill.top/bestv/mlzq
CCTV4K 超高清,https://tv.iill.top/cqyx/CCTV4K
CCTV1 综合,https://tv.iill.top/cqyx/cctv1HD
CCTV2 财经,https://tv.iill.top/cqyx/cctv2HD
CCTV3 综艺,https://tv.iill.top/cqyx/cctv3HD
CCTV4 中文国际,https://tv.iill.top/cqyx/cctv4HD
CCTV5 体育,https://tv.iill.top/cqyx/cctv5HD
CCTV6 电影,https://tv.iill.top/cqyx/cctv6HD
CCTV7 国防军事,https://tv.iill.top/cqyx/cctv7HD
CCTV8 电视剧,https://tv.iill.top/cqyx/cctv8HD
CCTV9 纪录,https://tv.iill.top/cqyx/cctv9HD
CCTV10 科教,https://tv.iill.top/cqyx/cctv10HD
CCTV11 戏曲,https://tv.iill.top/cqyx/cctv11HD
CCTV12 社会与法,https://tv.iill.top/cqyx/cctv12HD
CCTV13 新闻,https://tv.iill.top/cqyx/CCTVNewsHD
CCTV14 少儿,https://tv.iill.top/cqyx/cctvseHD
CCTV15 音乐,https://tv.iill.top/cqyx/cctv15HD
CCTV16 奥林匹克,https://tv.iill.top/cqyx/cctv16HD
CCTV16 奥林匹克4K,https://tv.iill.top/cqyx/CCTV16_4K
CCTV17 农业农村,https://tv.iill.top/cqyx/cctv17HD
CGTN,https://tv.iill.top/cqyx/cgtnSD
CETV1,https://tv.iill.top/cqyx/cetv-1SD
CETV4,https://tv.iill.top/cqyx/cetv-4SD
CCTV 文化精品,https://tv.iill.top/cqyx/yswhHD
CCTV 怀旧剧场,https://tv.iill.top/cqyx/hjjcHD
CCTV 第一剧场,https://tv.iill.top/cqyx/diyijuchangHD
CCTV 风云剧场,https://tv.iill.top/cqyx/fyjcHD
CCTV 风云音乐,https://tv.iill.top/cqyx/fyyyHD
CCTV 央视台球,https://tv.iill.top/cqyx/ystqHD
CCTV 风云足球,https://tv.iill.top/cqyx/fyzqHD
CCTV 高尔夫网球,https://tv.iill.top/cqyx/golfHD
CCTV 兵器科技,https://tv.iill.top/cqyx/bqkjHD
江苏卫视,https://tv.iill.top/cqyx/jiangsuHD
浙江卫视,https://tv.iill.top/cqyx/zhejiangHD
东方卫视,https://tv.iill.top/cqyx/shanghaiHD
深圳卫视,https://tv.iill.top/cqyx/shenzhenHD
北京卫视,https://tv.iill.top/cqyx/beijingHD
辽宁卫视,https://tv.iill.top/cqyx/liaoningHD
天津卫视,https://tv.iill.top/cqyx/tianjinHD
贵州卫视,https://tv.iill.top/cqyx/guizhouHD
四川卫视,https://tv.iill.top/cqyx/sichuanHD
云南卫视,https://tv.iill.top/cqyx/yunnanSD
东南卫视,https://tv.iill.top/cqyx/dongnanHD
黑龙江卫视,https://tv.iill.top/cqyx/heilongjiangHD
安徽卫视,https://tv.iill.top/cqyx/anhuiSD
河北卫视,https://tv.iill.top/cqyx/hebeiSD
江西卫视,https://tv.iill.top/cqyx/jiangxiHD
湖北卫视,https://tv.iill.top/cqyx/hubeiSD
海南卫视,https://tv.iill.top/cqyx/hainanSD
吉林卫视,https://tv.iill.top/cqyx/jilinHD
广西卫视,https://tv.iill.top/cqyx/guangxiHD
内蒙古卫视,https://tv.iill.top/cqyx/neimengkuSD
湖南卫视,https://tv.iill.top/cqyx/hunanHD
广东卫视,https://tv.iill.top/cqyx/guangdongHD
河南卫视,https://tv.iill.top/cqyx/henanHD
山西卫视,https://tv.iill.top/cqyx/shanxiSD
兵团卫视,https://tv.iill.top/cqyx/bingtuanSD
宁夏卫视,https://tv.iill.top/cqyx/ningxia
三沙卫视,https://tv.iill.top/cqyx/sanshaSD
青海卫视,https://tv.iill.top/cqyx/qinghaiSD
山东教育,https://tv.iill.top/cqyx/sdjiaoyuSD
新疆卫视,https://tv.iill.top/cqyx/xinjiangSD
西藏卫视,https://tv.iill.top/cqyx/xizangSD
CHC动作电影,https://tv.iill.top/cqyx/chcdzdyHD
CHC家庭影院,https://tv.iill.top/cqyx/chcjtyyHD
CHC高清电影,https://tv.iill.top/cqyx/chcgqdyHD
欢笑剧场4K,https://tv.iill.top/cqyx/hxjc_4K
中国天气,https://tv.iill.top/cqyx/tianqiSD
卡酷少儿,https://tv.iill.top/cqyx/bjkakuSD
纪实科教,https://tv.iill.top/cqyx/bjayjsSD
金鹰卡通,https://tv.iill.top/cqyx/jinyingSD
生活时尚,https://tv.iill.top/cqyx/shenghuo
都市剧场,https://tv.iill.top/cqyx/dsjcHD
动漫秀场,https://tv.iill.top/cqyx/dmxcHD
魅力足球,https://tv.iill.top/cqyx/mlzqHD
游戏风云,https://tv.iill.top/cqyx/yxfyHD
求索纪录,https://tv.iill.top/cqyx/qsjlHD
百姓健康,https://tv.iill.top/cqyx/jiankangSD
快乐垂钓,https://tv.iill.top/cqyx/klcdHD
早期教育,https://tv.iill.top/cqyx/zaojiaoHD
东方财经,https://tv.iill.top/cqyx/dfcj
证券服务,https://tv.iill.top/cqyx/jiazheng
书画,https://tv.iill.top/cqyx/shuhua
新动漫,https://tv.iill.top/cqyx/dongman
国学频道,https://tv.iill.top/cqyx/guoxue
优优宝贝,https://tv.iill.top/cqyx/youxi
中华特产,https://tv.iill.top/cqyx/techan
环球奇观,https://tv.iill.top/cqyx/car
生态环境,https://tv.iill.top/cqyx/shengtai
四海钓鱼,https://tv.iill.top/cqyx/diaoyu
发现之旅,https://tv.iill.top/cqyx/faxian
车迷,https://tv.iill.top/cqyx/doxtv
法治天地,https://tv.iill.top/cqyx/fazhi
金色学堂,https://tv.iill.top/cqyx/jinse
收藏天下,https://tv.iill.top/cqyx/soucang
财富天下,https://tv.iill.top/cqyx/caifu
女性时尚,https://tv.iill.top/cqyx/nvxing
中学生,https://tv.iill.top/cqyx/qicai
天元围棋,https://tv.iill.top/cqyx/weiqi
先锋乒羽,https://tv.iill.top/cqyx/xianfeng
环球旅游,https://tv.iill.top/cqyx/huanqiulvyou
老故事,https://tv.iill.top/cqyx/gushi
摄影频道,https://tv.iill.top/cqyx/sheying
治愈•放松,https://yang-1989.eu.org/live/huya/21241811
新歌速递,https://yang-1989.eu.org/live/huya/19439762
阅读•学习,https://yang-1989.eu.org/live/huya/21241813
PMC,https://hls.pmchd.live/hls/stream.m3u8
Retro,http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8
M2,http://live.m2.tv/hls3/stream.m3u8
Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
Vibee,http://de1se01.v2beat.live/chunks.m3u8
Wanasah,https://shls-wanasah-prod-dub.shahid.net/out/v1/c84ef3128e564b74a6a796e8b6287de6/index.m3u8
Music Top,http://live-edge01.telecentro.net.ar/live/msctphd-720/playlist.m3u8
